user_id,activity_date,activity_count
B9-U008,2026-01-18,3
B9-U008,2026-01-17,3
B9-U008,2026-01-16,2
B9-U008,2026-01-15,2
B9-U008,2026-01-14,2
B9-U008,2026-01-13,1
B9-U008,2026-01-12,1
B9-U008,2026-01-11,0
B9-U008,2026-01-10,0
B9-U008,2026-01-09,0
B9-U008,2026-01-08,0
B9-U009,2026-01-01,12
B9-U009,2026-01-02,11
B9-U009,2026-01-03,9
B9-U009,2026-01-04,8
B9-U009,2026-01-05,7
B9-U009,2026-01-06,6
B9-U009,2026-01-07,5
B9-U009,2026-01-08,4
B9-U009,2026-01-09,3
B9-U009,2026-01-10,2
B9-U009,2026-01-11,2
B9-U009,2026-01-12,1
B9-U009,2026-01-13,1
B9-U009,2026-01-14,0
B9-U009,2026-01-15,0
B9-U010,2026-01-22,7
B9-U010,2026-01-21,9
B9-U010,2026-01-20,6
B9-U010,2026-01-19,8
B9-U010,2026-01-18,5
B9-U010,2026-01-17,7
B9-U010,2026-01-16,4
B9-U010,2026-01-15,3
B9-U010,2026-01-14,2
B9-U010,2026-01-13,3
B9-U010,2026-01-12,2
B9-U010,2026-01-11,1
B9-U010,2026-01-10,2
B9-U010,2026-01-09,1
B9-U010,2026-01-08,0
B9-U011,2026-01-25,15
B9-U011,2026-01-24,13
B9-U011,2026-01-23,12
B9-U011,2026-01-22,14
B9-U011,2026-01-21,11
B9-U011,2026-01-20,9
B9-U011,2026-01-19,8
B9-U011,2026-01-18,7
B9-U011,2026-01-17,6
B9-U011,2026-01-16,5
B9-U011,2026-01-15,4
B9-U011,2026-01-14,3
B9-U011,2026-01-13,2
B9-U011,2026-01-12,2
B9-U011,2026-01-11,1
B9-U012,2026-01-21,12
B9-U012,2026-01-20,9
B9-U012,2026-01-19,7
B9-U012,2026-01-18,5
B9-U012,2026-01-17,4
B9-U012,2026-01-16,6
B9-U012,2026-01-15,8
B9-U012,2026-01-14,9
B9-U012,2026-01-13,11
B9-U012,2026-01-12,10
B9-U012,2026-01-11,8
B9-U012,2026-01-10,6
B9-U012,2026-01-09,7
B9-U012,2026-01-08,9
B9-U012,2026-01-07,10
B9-U013,2026-01-18,15
B9-U013,2026-01-17,12
B9-U013,2026-01-16,14
B9-U013,2026-01-15,16
B9-U013,2026-01-14,13
B9-U013,2026-01-13,17
B9-U013,2026-01-12,14
B9-U013,2026-01-11,12
B9-U013,2026-01-10,15
B9-U013,2026-01-09,11
B9-U013,2026-01-08,9
B9-U013,2026-01-07,8
B9-U013,2026-01-06,7
B9-U013,2026-01-05,6
B9-U013,2026-01-04,5
B9-U014,2026-01-01,12
B9-U014,2026-01-02,9
B9-U014,2026-01-03,11
B9-U014,2026-01-04,10
B9-U014,2026-01-05,8
B9-U014,2026-01-06,7
B9-U014,2026-01-07,6
B9-U014,2026-01-08,5
B9-U014,2026-01-09,4
B9-U014,2026-01-10,3
B9-U014,2026-01-11,2
B9-U014,2026-01-12,2
B9-U014,2026-01-13,1
B9-U014,2026-01-14,0
B9-U014,2026-01-15,0
B9-U015,2026-01-09,5
B9-U015,2026-01-10,7
B9-U015,2026-01-11,6
B9-U015,2026-01-12,4
B9-U015,2026-01-13,3
B9-U015,2026-01-14,2
B9-U015,2026-01-15,2
B9-U015,2026-01-16,1
B9-U015,2026-01-17,0
B9-U015,2026-01-18,0
B9-U015,2026-01-19,0
B9-U015,2026-01-20,0
B9-U015,2026-01-21,0
B9-U015,2026-01-22,0
B9-U015,2026-01-23,0
B9-U016,2026-01-20,9
B9-U016,2026-01-19,11
B9-U016,2026-01-18,8
B9-U016,2026-01-17,12
B9-U016,2026-01-16,10
B9-U016,2026-01-15,7
B9-U016,2026-01-14,9
B9-U016,2026-01-13,6
B9-U016,2026-01-12,8
B9-U016,2026-01-11,5
B9-U016,2026-01-10,9
B9-U016,2026-01-09,4
B9-U016,2026-01-08,6
B9-U016,2026-01-07,7
B9-U016,2026-01-06,5
B9-U017,2026-01-04,5
B9-U017,2026-01-05,4
B9-U017,2026-01-06,6
B9-U017,2026-01-07,2
B9-U017,2026-01-08,1
B9-U017,2026-01-09,0
B9-U017,2026-01-10,0
B9-U017,2026-01-11,0
B9-U017,2026-01-12,0
B9-U017,2026-01-13,0
B9-U017,2026-01-14,0
B9-U017,2026-01-15,0
B9-U017,2026-01-16,0
B9-U017,2026-01-17,0
B9-U018,2026-01-28,15
B9-U018,2026-01-27,13
B9-U018,2026-01-26,14
B9-U018,2026-01-25,16
B9-U018,2026-01-24,12
B9-U018,2026-01-23,11
B9-U018,2026-01-22,9
B9-U018,2026-01-21,8
B9-U018,2026-01-20,7
B9-U018,2026-01-19,6
B9-U018,2026-01-18,5
B9-U018,2026-01-17,4
B9-U018,2026-01-16,3
B9-U018,2026-01-15,2
B9-U018,2026-01-14,1
B9-U019,2026-01-05,5
B9-U019,2026-01-06,7
B9-U019,2026-01-07,6
B9-U019,2026-01-08,4
B9-U019,2026-01-09,3
B9-U019,2026-01-10,2
B9-U019,2026-01-11,1
B9-U019,2026-01-12,0
B9-U019,2026-01-13,0
B9-U019,2026-01-14,0
B9-U019,2026-01-15,0
B9-U019,2026-01-16,0
B9-U019,2026-01-17,0
B9-U019,2026-01-18,0
B9-U019,2026-01-19,0
B9-U020,2026-01-01,9
B9-U020,2026-01-02,7
B9-U020,2026-01-03,6
B9-U020,2026-01-04,5
B9-U020,2026-01-05,4
B9-U020,2026-01-06,3
B9-U020,2026-01-07,2
B9-U020,2026-01-08,2
B9-U020,2026-01-09,2
B9-U020,2026-01-10,2
B9-U020,2026-01-11,2
B9-U020,2026-01-12,1
B9-U020,2026-01-13,1
B9-U020,2026-01-14,1
B9-U020,2026-01-15,0
B10-U001,2026-01-13,9
B10-U001,2026-01-14,7
B10-U001,2026-01-15,6
B10-U001,2026-01-16,8
B10-U001,2026-01-17,5
B10-U001,2026-01-18,4
B10-U001,2026-01-19,3
B10-U001,2026-01-20,2
B10-U001,2026-01-21,2
B10-U001,2026-01-22,1
B10-U001,2026-01-23,0
B10-U001,2026-01-24,0
B10-U001,2026-01-25,0
B10-U001,2026-01-26,0
B10-U001,2026-01-27,0
B10-U002,2026-01-25,6
B10-U002,2026-01-24,5
B10-U002,2026-01-23,4
B10-U002,2026-01-22,3
B10-U002,2026-01-21,2
B10-U002,2026-01-20,2
B10-U002,2026-01-19,2
B10-U002,2026-01-18,2
B10-U002,2026-01-17,1
B10-U002,2026-01-16,1
B10-U002,2026-01-15,1
B10-U002,2026-01-14,1
B10-U002,2026-01-13,0
B10-U002,2026-01-12,0
B10-U002,2026-01-11,0
B10-U003,2026-01-14,7
B10-U003,2026-01-13,6
B10-U003,2026-01-12,5
B10-U003,2026-01-11,8
B10-U003,2026-01-10,9
B10-U003,2026-01-09,11
B10-U003,2026-01-08,10
B10-U003,2026-01-07,12
B10-U003,2026-01-06,9
B10-U003,2026-01-05,8
B10-U003,2026-01-04,7
B10-U003,2026-01-03,6
B10-U003,2026-01-02,5
B10-U003,2026-01-01,4
B10-U004,2026-01-18,6
B10-U004,2026-01-19,5
B10-U004,2026-01-20,4
B10-U004,2026-01-21,3
B10-U004,2026-01-22,2
B10-U004,2026-01-23,2
B10-U004,2026-01-24,1
B10-U004,2026-01-25,0
B10-U004,2026-01-26,0
B10-U004,2026-01-27,0
B10-U004,2026-01-28,0
B10-U004,2026-01-29,0
B10-U004,2026-01-30,0
B10-U004,2026-01-31,0
B10-U004,2026-02-01,0
B10-U005,2026-01-07,12
B10-U005,2026-01-08,9
B10-U005,2026-01-09,11
B10-U005,2026-01-10,8
B10-U005,2026-01-11,7
B10-U005,2026-01-12,6
B10-U005,2026-01-13,5
B10-U005,2026-01-14,4
B10-U005,2026-01-15,3
B10-U005,2026-01-16,2
B10-U005,2026-01-17,2
B10-U005,2026-01-18,2
B10-U005,2026-01-19,1
B10-U005,2026-01-20,1
B10-U005,2026-01-21,0
B10-U006,2026-01-07,12
B10-U006,2026-01-08,9
B10-U006,2026-01-09,7
B10-U006,2026-01-10,6
B10-U006,2026-01-11,5
B10-U006,2026-01-12,4
B10-U006,2026-01-13,3
B10-U006,2026-01-14,2
B10-U006,2026-01-15,2
B10-U006,2026-01-16,2
B10-U006,2026-01-17,1
B10-U006,2026-01-18,1
B10-U006,2026-01-19,1
B10-U006,2026-01-20,2
B10-U006,2026-01-21,1
B10-U007,2026-01-21,9
B10-U007,2026-01-20,12
B10-U007,2026-01-19,11
B10-U007,2026-01-18,10
B10-U007,2026-01-17,8
B10-U007,2026-01-16,9
B10-U007,2026-01-15,7
B10-U007,2026-01-14,6
B10-U007,2026-01-13,5
B10-U007,2026-01-12,4
B10-U007,2026-01-11,3
B10-U007,2026-01-10,4
B10-U007,2026-01-09,6
B10-U007,2026-01-08,7
B10-U007,2026-01-07,5
B10-U008,2026-01-04,5
B10-U008,2026-01-05,4
B10-U008,2026-01-06,2
B10-U008,2026-01-07,1
B10-U008,2026-01-08,0
B10-U008,2026-01-09,0
B10-U008,2026-01-10,0
B10-U008,2026-01-11,0
B10-U008,2026-01-12,0
B10-U008,2026-01-13,0
B10-U008,2026-01-14,0
B10-U008,2026-01-15,0
B10-U008,2026-01-16,0
B10-U008,2026-01-17,0
B10-U009,2026-01-15,5
B10-U009,2026-01-14,7
B10-U009,2026-01-13,6
B10-U009,2026-01-12,4
B10-U009,2026-01-11,3
B10-U009,2026-01-10,2
B10-U009,2026-01-09,1
B10-U009,2026-01-08,0
B10-U009,2026-01-07,2
B10-U009,2026-01-06,3
B10-U009,2026-01-05,4
B10-U009,2026-01-04,6
B10-U009,2026-01-03,8
B10-U009,2026-01-02,9
B10-U009,2026-01-01,10
B10-U010,2026-01-15,12
B10-U010,2026-01-14,9
B10-U010,2026-01-13,8
B10-U010,2026-01-12,7
B10-U010,2026-01-11,6
B10-U010,2026-01-10,5
B10-U010,2026-01-09,4
B10-U010,2026-01-08,3
B10-U010,2026-01-07,2
B10-U010,2026-01-06,1
B10-U010,2026-01-05,0
B10-U010,2026-01-04,0
B10-U010,2026-01-03,0
B10-U010,2026-01-02,0
B10-U010,2026-01-01,0
B10-U011,2026-01-01,12
B10-U011,2026-01-02,9
B10-U011,2026-01-03,11
B10-U011,2026-01-04,7
B10-U011,2026-01-05,6
B10-U011,2026-01-06,5
B10-U011,2026-01-07,4
B10-U011,2026-01-08,3
B10-U011,2026-01-09,2
B10-U011,2026-01-10,2
B10-U011,2026-01-11,2
B10-U011,2026-01-12,2
B10-U011,2026-01-13,2
B10-U011,2026-01-14,1
B10-U011,2026-01-15,1
B10-U012,2026-01-13,12
B10-U012,2026-01-12,11
B10-U012,2026-01-11,10
B10-U012,2026-01-10,9
B10-U012,2026-01-09,8
B10-U012,2026-01-08,7
B10-U012,2026-01-07,6
B10-U012,2026-01-06,5
B10-U012,2026-01-05,4
B10-U012,2026-01-04,3
B10-U012,2026-01-03,2
B10-U012,2026-01-02,1
B10-U012,2026-01-01,0
B10-U012,2025-12-31,0
B10-U012,2025-12-30,1
B10-U013,2025-12-31,12
B10-U013,2026-01-01,11
B10-U013,2026-01-02,9
B10-U013,2026-01-03,8
B10-U013,2026-01-04,7
B10-U013,2026-01-05,6
B10-U013,2026-01-06,5
B10-U013,2026-01-07,4
B10-U013,2026-01-08,3
B10-U013,2026-01-09,2
B10-U013,2026-01-10,2
B10-U013,2026-01-11,1
B10-U013,2026-01-12,1
B10-U013,2026-01-13,0
B10-U013,2026-01-14,0
B10-U014,2025-12-29,5
B10-U014,2025-12-30,7
B10-U014,2025-12-31,6
B10-U014,2026-01-01,4
B10-U014,2026-01-02,2
B10-U014,2026-01-03,1
B10-U014,2026-01-04,0
B10-U014,2026-01-05,0
B10-U014,2026-01-06,0
B10-U014,2026-01-07,0
B10-U014,2026-01-08,0
B10-U014,2026-01-09,0
B10-U014,2026-01-10,0
B10-U014,2026-01-11,0
B10-U014,2026-01-12,0
B10-U015,2026-01-13,9
B10-U015,2026-01-12,7
B10-U015,2026-01-11,12
B10-U015,2026-01-10,6
B10-U015,2026-01-09,10
B10-U015,2026-01-08,8
B10-U015,2026-01-07,11
B10-U015,2026-01-06,9
B10-U015,2026-01-05,13
B10-U015,2026-01-04,10
B10-U015,2026-01-03,5
B10-U015,2026-01-02,8
B10-U015,2026-01-01,7
B10-U015,2025-12-31,9
B10-U015,2025-12-30,6
B10-U016,2025-12-27,12
B10-U016,2025-12-28,9
B10-U016,2025-12-29,7
B10-U016,2025-12-30,6
B10-U016,2025-12-31,5
B10-U016,2026-01-01,4
B10-U016,2026-01-02,3
B10-U016,2026-01-03,2
B10-U016,2026-01-04,2
B10-U016,2026-01-05,2
B10-U016,2026-01-06,2
B10-U016,2026-01-07,1
B10-U016,2026-01-08,1
B10-U016,2026-01-09,1
B10-U016,2026-01-10,0
B10-U017,2025-12-27,9
B10-U017,2025-12-28,7
B10-U017,2025-12-29,6
B10-U017,2025-12-30,5
B10-U017,2025-12-31,4
B10-U017,2026-01-01,4
B10-U017,2026-01-02,3
B10-U017,2026-01-03,3
B10-U017,2026-01-04,2
B10-U017,2026-01-05,2
B10-U017,2026-01-06,2
B10-U017,2026-01-07,2
B10-U017,2026-01-08,1
B10-U017,2026-01-09,1
B10-U017,2026-01-10,0
B10-U018,2025-12-25,5
B10-U018,2025-12-26,7
B10-U018,2025-12-27,6
B10-U018,2025-12-28,8
B10-U018,2025-12-29,9
B10-U018,2025-12-30,10
B10-U018,2025-12-31,12
B10-U018,2026-01-01,11
B10-U018,2026-01-02,10
B10-U018,2026-01-03,9
B10-U018,2026-01-04,8
B10-U018,2026-01-05,7
B10-U018,2026-01-06,7
B10-U018,2026-01-07,6
B10-U018,2026-01-08,5
B10-U019,2025-12-28,16
B10-U019,2025-12-29,14
B10-U019,2025-12-30,12
B10-U019,2025-12-31,9
B10-U019,2026-01-01,7
B10-U019,2026-01-02,6
B10-U019,2026-01-03,5
B10-U019,2026-01-04,4
B10-U019,2026-01-05,4
B10-U019,2026-01-06,3
B10-U019,2026-01-07,3
B10-U019,2026-01-08,2
B10-U019,2026-01-09,2
B10-U019,2026-01-10,2
B10-U019,2026-01-11,1
B10-U020,2025-12-24,12
B10-U020,2025-12-25,9
B10-U020,2025-12-26,8
B10-U020,2025-12-27,7
B10-U020,2025-12-28,6
B10-U020,2025-12-29,5
B10-U020,2025-12-30,4
B10-U020,2025-12-31,3
B10-U020,2026-01-01,3
B10-U020,2026-01-02,2
B10-U020,2026-01-03,2
B10-U020,2026-01-04,2
B10-U020,2026-01-05,2
B10-U020,2026-01-06,1
B10-U020,2026-01-07,1
B11-U001,2026-01-01,12
B11-U001,2026-01-02,9
B11-U001,2026-01-03,7
B11-U001,2026-01-04,6
B11-U001,2026-01-05,5
B11-U001,2026-01-06,4
B11-U001,2026-01-07,3
B11-U001,2026-01-08,2
B11-U001,2026-01-09,1
B11-U001,2026-01-10,0
B11-U001,2026-01-11,0
B11-U001,2026-01-12,0
B11-U001,2026-01-13,0
B11-U001,2026-01-14,0
B11-U001,2026-01-15,0
B11-U002,2026-01-20,5
B11-U002,2026-01-19,7
B11-U002,2026-01-18,6
B11-U002,2026-01-17,4
B11-U002,2026-01-16,3
B11-U002,2026-01-15,2
B11-U002,2026-01-14,1
B11-U002,2026-01-13,0
B11-U002,2026-01-12,0
B11-U002,2026-01-11,0
B11-U002,2026-01-10,0
B11-U002,2026-01-09,0
B11-U002,2026-01-08,0
B11-U002,2026-01-07,1
B11-U002,2026-01-06,2
B11-U003,2026-01-12,9
B11-U003,2026-01-13,8
B11-U003,2026-01-14,7
B11-U003,2026-01-15,6
B11-U003,2026-01-16,5
B11-U003,2026-01-17,4
B11-U003,2026-01-18,3
B11-U003,2026-01-19,2
B11-U003,2026-01-20,2
B11-U003,2026-01-21,1
B11-U003,2026-01-22,1
B11-U003,2026-01-23,0
B11-U003,2026-01-24,0
B11-U003,2026-01-25,0
B11-U003,2026-01-26,0
B11-U004,2026-01-15,12
B11-U004,2026-01-16,9
B11-U004,2026-01-17,7
B11-U004,2026-01-18,6
B11-U004,2026-01-19,5
B11-U004,2026-01-20,4
B11-U004,2026-01-21,3
B11-U004,2026-01-22,2
B11-U004,2026-01-23,1
B11-U004,2026-01-24,1
B11-U004,2026-01-25,0
B11-U004,2026-01-26,0
B11-U004,2026-01-27,0
B11-U004,2026-01-28,0
B11-U004,2026-01-29,0
B11-U005,2026-01-04,5
B11-U005,2026-01-05,7
B11-U005,2026-01-06,4
B11-U005,2026-01-07,2
B11-U005,2026-01-08,3
B11-U005,2026-01-09,1
B11-U005,2026-01-10,0
B11-U005,2026-01-11,0
B11-U005,2026-01-12,0
B11-U005,2026-01-13,0
B11-U005,2026-01-14,0
B11-U005,2026-01-15,0
B11-U005,2026-01-16,0
B11-U005,2026-01-17,0
B11-U006,2026-01-27,15
B11-U006,2026-01-26,12
B11-U006,2026-01-25,9
B11-U006,2026-01-24,11
B11-U006,2026-01-23,7
B11-U006,2026-01-22,6
B11-U006,2026-01-21,8
B11-U006,2026-01-20,10
B11-U006,2026-01-19,14
B11-U006,2026-01-18,13
B11-U006,2026-01-17,9
B11-U006,2026-01-16,8
B11-U006,2026-01-15,7
B11-U006,2026-01-14,5
B11-U006,2026-01-13,4
B11-U007,2026-01-03,12
B11-U007,2026-01-04,9
B11-U007,2026-01-05,7
B11-U007,2026-01-06,6
B11-U007,2026-01-07,5
B11-U007,2026-01-08,4
B11-U007,2026-01-09,3
B11-U007,2026-01-10,2
B11-U007,2026-01-11,2
B11-U007,2026-01-12,1
B11-U007,2026-01-13,1
B11-U007,2026-01-14,0
B11-U007,2026-01-15,0
B11-U007,2026-01-16,0
B11-U007,2026-01-17,0
B11-U008,2026-01-11,12
B11-U008,2026-01-12,9
B11-U008,2026-01-13,0
B11-U008,2026-01-14,2
B11-U008,2026-01-15,1
B11-U008,2026-01-16,0
B11-U008,2026-01-17,1
B11-U008,2026-01-18,3
B11-U008,2026-01-19,0
B11-U008,2026-01-20,2
B11-U008,2026-01-21,0
B11-U008,2026-01-22,1
B11-U008,2026-01-23,0
B11-U008,2026-01-24,0
B11-U008,2026-01-25,0
B11-U009,2026-01-23,9
B11-U009,2026-01-22,7
B11-U009,2026-01-21,6
B11-U009,2026-01-20,5
B11-U009,2026-01-19,8
B11-U009,2026-01-18,7
B11-U009,2026-01-17,6
B11-U009,2026-01-16,5
B11-U009,2026-01-15,4
B11-U009,2026-01-14,3
B11-U009,2026-01-13,2
B11-U009,2026-01-12,1
B11-U009,2026-01-11,2
B11-U009,2026-01-10,3
B11-U010,2026-01-02,5
B11-U010,2026-01-03,4
B11-U010,2026-01-04,3
B11-U010,2026-01-05,2
B11-U010,2026-01-06,2
B11-U010,2026-01-07,2
B11-U010,2026-01-08,1
B11-U010,2026-01-09,1
B11-U010,2026-01-10,1
B11-U010,2026-01-11,0
B11-U010,2026-01-12,0
B11-U010,2026-01-13,0
B11-U010,2026-01-14,0
B11-U010,2026-01-15,0
B11-U010,2026-01-16,0
B11-U011,2026-01-13,9
B11-U011,2026-01-14,7
B11-U011,2026-01-15,6
B11-U011,2026-01-16,5
B11-U011,2026-01-17,4
B11-U011,2026-01-18,3
B11-U011,2026-01-19,2
B11-U011,2026-01-20,2
B11-U011,2026-01-21,1
B11-U011,2026-01-22,1
B11-U011,2026-01-23,0
B11-U011,2026-01-24,0
B11-U011,2026-01-25,0
B11-U011,2026-01-26,0
B11-U011,2026-01-27,0
B11-U012,2026-01-16,11
B11-U012,2026-01-15,9
B11-U012,2026-01-14,7
B11-U012,2026-01-13,6
B11-U012,2026-01-12,5
B11-U012,2026-01-11,4
B11-U012,2026-01-10,3
B11-U012,2026-01-09,2
B11-U012,2026-01-08,4
B11-U012,2026-01-07,3
B11-U012,2026-01-06,2
B11-U012,2026-01-05,4
B11-U012,2026-01-04,3
B11-U012,2026-01-03,4
B11-U013,2026-01-07,12
B11-U013,2026-01-08,9
B11-U013,2026-01-09,11
B11-U013,2026-01-10,8
B11-U013,2026-01-11,7
B11-U013,2026-01-12,6
B11-U013,2026-01-13,5
B11-U013,2026-01-14,4
B11-U013,2026-01-15,3
B11-U013,2026-01-16,2
B11-U013,2026-01-17,1
B11-U013,2026-01-18,0
B11-U013,2026-01-19,0
B11-U013,2026-01-20,0
B11-U013,2026-01-21,0
B11-U014,2026-01-03,12
B11-U014,2026-01-04,9
B11-U014,2026-01-05,7
B11-U014,2026-01-06,6
B11-U014,2026-01-07,5
B11-U014,2026-01-08,4
B11-U014,2026-01-09,3
B11-U014,2026-01-10,2
B11-U014,2026-01-11,1
B11-U014,2026-01-12,0
B11-U014,2026-01-13,0
B11-U014,2026-01-14,0
B11-U014,2026-01-15,0
B11-U014,2026-01-16,0
B11-U014,2026-01-17,0
B11-U015,2026-01-24,9
B11-U015,2026-01-23,11
B11-U015,2026-01-22,8
B11-U015,2026-01-21,6
B11-U015,2026-01-20,7
B11-U015,2026-01-19,5
B11-U015,2026-01-18,4
B11-U015,2026-01-17,6
B11-U015,2026-01-16,7
B11-U015,2026-01-15,5
B11-U015,2026-01-14,6
B11-U015,2026-01-13,4
B11-U015,2026-01-12,3
B11-U015,2026-01-11,2
B11-U015,2026-01-10,1
B11-U016,2026-01-04,9
B11-U016,2026-01-05,12
B11-U016,2026-01-06,11
B11-U016,2026-01-07,10
B11-U016,2026-01-08,9
B11-U016,2026-01-09,8
B11-U016,2026-01-10,7
B11-U016,2026-01-11,6
B11-U016,2026-01-12,5
B11-U016,2026-01-13,4
B11-U016,2026-01-14,3
B11-U016,2026-01-15,3
B11-U016,2026-01-16,2
B11-U016,2026-01-17,2
B11-U016,2026-01-18,2
B11-U017,2026-01-13,12
B11-U017,2026-01-14,9
B11-U017,2026-01-15,7
B11-U017,2026-01-16,5
B11-U017,2026-01-17,4
B11-U017,2026-01-18,3
B11-U017,2026-01-19,2
B11-U017,2026-01-20,2
B11-U017,2026-01-21,1
B11-U017,2026-01-22,1
B11-U017,2026-01-23,0
B11-U017,2026-01-24,0
B11-U017,2026-01-25,0
B11-U017,2026-01-26,0
B11-U017,2026-01-27,0
B11-U018,2026-01-11,12
B11-U018,2026-01-12,9
B11-U018,2026-01-13,8
B11-U018,2026-01-14,7
B11-U018,2026-01-15,6
B11-U018,2026-01-16,5
B11-U018,2026-01-17,5
B11-U018,2026-01-18,4
B11-U018,2026-01-19,3
B11-U018,2026-01-20,3
B11-U018,2026-01-21,2
B11-U018,2026-01-22,2
B11-U018,2026-01-23,1
B11-U018,2026-01-24,1
B11-U018,2026-01-25,0
B11-U019,2026-01-02,5
B11-U019,2026-01-03,4
B11-U019,2026-01-04,3
B11-U019,2026-01-05,3
B11-U019,2026-01-06,2
B11-U019,2026-01-07,2
B11-U019,2026-01-08,1
B11-U019,2026-01-09,1
B11-U019,2026-01-10,0
B11-U019,2026-01-11,0
B11-U019,2026-01-12,0
B11-U019,2026-01-13,0
B11-U019,2026-01-14,0
B11-U019,2026-01-15,0
B11-U019,2026-01-16,0
B11-U020,2026-01-26,17
B11-U020,2026-01-25,14
B11-U020,2026-01-24,16
B11-U020,2026-01-23,15
B11-U020,2026-01-22,14
B11-U020,2026-01-21,13
B11-U020,2026-01-20,12
B11-U020,2026-01-19,11
B11-U020,2026-01-18,10
B11-U020,2026-01-17,9
B11-U020,2026-01-16,8
B11-U020,2026-01-15,7
B11-U020,2026-01-14,6
B11-U020,2026-01-13,5
B11-U020,2026-01-12,4
B12-U001,2026-01-04,12
B12-U001,2026-01-05,9
B12-U001,2026-01-06,11
B12-U001,2026-01-07,8
B12-U001,2026-01-08,7
B12-U001,2026-01-09,6
B12-U001,2026-01-10,5
B12-U001,2026-01-11,4
B12-U001,2026-01-12,4
B12-U001,2026-01-13,3
B12-U001,2026-01-14,3
B12-U001,2026-01-15,2
B12-U001,2026-01-16,2
B12-U001,2026-01-17,2
B12-U001,2026-01-18,2
B12-U001,2026-01-19,2
B12-U001,2026-01-20,2
B12-U001,2026-01-21,2
B12-U001,2026-01-22,2
B12-U001,2026-01-23,2
B12-U001,2026-01-24,2
B12-U001,2026-01-25,2
B12-U001,2026-01-26,2
B12-U001,2026-01-27,2
B12-U001,2026-01-28,2
B12-U001,2026-01-29,2
B12-U001,2026-01-30,2
B12-U002,2026-01-16,5
B12-U002,2026-01-15,6
B12-U002,2026-01-14,4
B12-U002,2026-01-13,3
B12-U002,2026-01-12,2
B12-U002,2026-01-11,1
B12-U002,2026-01-10,0
B12-U002,2026-01-09,0
B12-U002,2026-01-08,1
B12-U002,2026-01-07,2
B12-U002,2026-01-06,3
B12-U002,2026-01-05,4
B12-U002,2026-01-04,5
B12-U002,2026-01-03,6
B12-U002,2026-01-02,7
B12-U002,2026-01-01,8
B12-U002,2025-12-31,7
B12-U002,2025-12-30,6
B12-U002,2025-12-29,5
B12-U002,2025-12-28,4
B12-U002,2025-12-27,3
B12-U002,2025-12-26,2
B12-U002,2025-12-25,1
B12-U002,2025-12-24,0
B12-U002,2025-12-23,0
B12-U002,2025-12-22,1
B12-U002,2025-12-21,2
B12-U002,2025-12-20,3
B12-U002,2025-12-19,4
B12-U003,2026-01-23,15
B12-U003,2026-01-22,14
B12-U003,2026-01-21,13
B12-U003,2026-01-20,12
B12-U003,2026-01-19,11
B12-U003,2026-01-18,9
B12-U003,2026-01-17,8
B12-U003,2026-01-16,7
B12-U003,2026-01-15,6
B12-U003,2026-01-14,5
B12-U003,2026-01-13,4
B12-U003,2026-01-12,3
B12-U003,2026-01-11,2
B12-U003,2026-01-10,2
B12-U003,2026-01-09,1
B12-U004,2026-01-09,5
B12-U004,2026-01-10,7
B12-U004,2026-01-11,4
B12-U004,2026-01-12,6
B12-U004,2026-01-13,5
B12-U004,2026-01-14,4
B12-U004,2026-01-15,3
B12-U004,2026-01-16,2
B12-U004,2026-01-17,3
B12-U004,2026-01-18,2
B12-U004,2026-01-19,1
B12-U004,2026-01-20,2
B12-U004,2026-01-21,1
B12-U004,2026-01-22,0
B12-U004,2026-01-23,1
B12-U005,2026-01-11,12
B12-U005,2026-01-12,9
B12-U005,2026-01-13,7
B12-U005,2026-01-14,6
B12-U005,2026-01-15,5
B12-U005,2026-01-16,4
B12-U005,2026-01-17,3
B12-U005,2026-01-18,2
B12-U005,2026-01-19,1
B12-U005,2026-01-20,0
B12-U005,2026-01-21,0
B12-U005,2026-01-22,0
B12-U005,2026-01-23,0
B12-U005,2026-01-24,0
B12-U005,2026-01-25,0
B12-U006,2026-01-25,9
B12-U006,2026-01-24,7
B12-U006,2026-01-23,8
B12-U006,2026-01-22,6
B12-U006,2026-01-21,5
B12-U006,2026-01-20,4
B12-U006,2026-01-19,3
B12-U006,2026-01-18,2
B12-U006,2026-01-17,2
B12-U006,2026-01-16,1
B12-U006,2026-01-15,2
B12-U006,2026-01-14,1
B12-U006,2026-01-13,2
B12-U006,2026-01-12,0
B12-U006,2026-01-11,0
B12-U007,2026-01-27,17
B12-U007,2026-01-26,16
B12-U007,2026-01-25,15
B12-U007,2026-01-24,14
B12-U007,2026-01-23,13
B12-U007,2026-01-22,12
B12-U007,2026-01-21,11
B12-U007,2026-01-20,10
B12-U007,2026-01-19,9
B12-U007,2026-01-18,8
B12-U007,2026-01-17,7
B12-U007,2026-01-16,6
B12-U007,2026-01-15,5
B12-U007,2026-01-14,4
B12-U007,2026-01-13,3
B12-U008,2026-01-28,5
B12-U008,2026-01-27,7
B12-U008,2026-01-26,6
B12-U008,2026-01-25,4
B12-U008,2026-01-24,3
B12-U008,2026-01-23,2
B12-U008,2026-01-22,2
B12-U008,2026-01-21,1
B12-U008,2026-01-20,1
B12-U008,2026-01-19,0
B12-U008,2026-01-18,0
B12-U008,2026-01-17,0
B12-U008,2026-01-16,0
B12-U008,2026-01-15,0
B12-U008,2026-01-14,0
B12-U009,2026-01-02,12
