payment_id,user_id,subscription_id,payment_date,amount,promo_code,payment_status
P001,B14-U019,S003,2026-01-03,50000.0,,success
P002,B14-U019,S003,2026-02-03,50000.0,PROMO30,success
P003,B14-U019,S003,2026-03-03,50000.0,,success
P004,B5-U011,B110-S001,2026-01-15,50000.0,,success
P005,B5-U011,B110-S001,2026-02-15,50000.0,PROMO15,success
P006,B4-U013,B92-S002,2026-04-09,150000.0,,success
P007,B9-U014,B192-S003,2026-01-15,50000.0,,failed
P008,B17-U005,B344-S002,2026-04-05,150000.0,PROMO40,success
P009,B0-U020,B17-S007,2026-09-11,150000.0,,success
P010,B15-U019,B318-S001,2026-02-01,50000.0,,success
B299-P001,B14-U020,B125-S003,2026-03-07,50000.0,,success
B299-P002,B14-U020,B125-S003,2026-03-14,50000.0,PROMO10,success
B299-P003,B14-U020,B125-S003,2026-03-21,50000.0,,failed
B299-P004,B14-U020,B125-S003,2026-03-28,50000.0,,success
B299-P005,B10-U017,B216-S003,2026-02-20,50000.0,,success
B299-P006,B10-U017,B216-S003,2026-03-07,50000.0,PROMO15,success
B299-P007,B4-U016,B95-S002,2026-02-28,50000.0,,failed
B299-P008,B4-U009,S004,2025-12-20,50000.0,,success
B299-P009,B7-U009,B148-S001,2026-02-15,150000.0,,success
B299-P010,B13-U018,S001,2026-01-25,150000.0,PROMO5,success
P001,B15-U001,S003,2026-03-15,50000.0,,success
P002,B11-U018,S002,2026-03-05,150000.0,PROMO20,success
P003,B5-U003,B102-S002,2026-04-20,150000.0,,success
P004,B9-U004,S002,2026-02-15,150000.0,,failed
P005,B14-U011,B290-S002,2026-08-15,50000.0,PROMO5,success
B301-P001,B15-U002,B342-S001,2026-01-15,50000.0,,success
B301-P002,B15-U002,B342-S001,2026-02-15,50000.0,PROMO10,success
B301-P003,B15-U002,B342-S001,2026-03-15,45000.0,,success
B301-P004,B15-U002,B342-S001,2026-04-15,45000.0,PROMO10,failed
B301-P005,B15-U002,B342-S001,2026-05-15,50000.0,,success
P001,B15-U003,S001,2026-01-07,150000.0,,success
P002,B15-U003,S001,2026-02-07,150000.0,PROMO10,success
P003,B15-U003,S001,2026-03-07,150000.0,,success
P004,B13-U007,B266-S001,2026-01-12,50000.0,,success
P005,B13-U007,B266-S001,2026-02-12,50000.0,NEWUSER,success
P006,B0-U020,S001,2026-02-02,150000.0,,success
P007,B0-U020,S001,2026-03-02,150000.0,,failed
P001,B15-U004,S001,2026-01-02,50000.0,,success
P002,B15-U004,S001,2026-02-02,50000.0,PROMO10,success
P003,B15-U004,S001,2026-03-02,50000.0,,success
P004,B15-U004,S001,2026-04-02,50000.0,PROMO10,success
P001,B15-U005,S001,2026-01-15,150000.0,,success
P002,B4-U004,S002,2026-02-15,50000.0,PROMO10,success
P003,B4-U009,S004,2026-01-10,50000.0,,failed
P004,B19-U016,B395-S003,2026-06-20,150000.0,,success
P005,B1-U005,S001,2026-02-01,150000.0,PROMO20,success
P006,B11-U014,B233-S002,2026-07-04,50000.0,,success
P007,B10-U007,S002,2026-03-01,50000.0,,success
P008,B12-U015,B254-S001,2026-02-15,150000.0,PROMO5,success
P009,B16-U011,S001,2026-01-02,50000.0,,success
P010,B16-U001,S002,2026-08-15,150000.0,,success
P011,B7-U015,B154-S002,2026-04-25,150000.0,PROMO15,success
B305-P001,B15-U006,B99-S001,2026-01-15,150000.0,,success
B305-P002,B15-U006,B99-S001,2026-02-15,150000.0,SAVE10,success
B305-P003,B15-U006,B99-S001,2026-03-15,150000.0,,success
B305-P004,B15-U006,B99-S001,2026-04-15,150000.0,,failed
B305-P005,B15-U006,B99-S001,2026-05-15,150000.0,WELCOME,success
P001,B15-U007,B97-S002,2026-01-21,100000.0,,success
P002,B15-U007,B97-S002,2026-02-21,100000.0,DISC20,success
P003,B15-U007,B97-S002,2026-03-21,100000.0,,success
P004,B11-U016,B235-S001,2026-01-11,150000.0,,success
P005,B11-U016,B235-S001,2026-02-11,150000.0,SAVE30,success
P006,B10-U012,S003,2026-05-10,50000.0,,success
P007,B6-U004,B123-S002,2026-07-11,150000.0,,failed
P008,B4-U018,B97-S002,2026-01-25,50000.0,,success
P009,B0-U016,S002,2026-07-05,50000.0,PROMO5,success
P010,B11-U008,S003,2026-06-02,50000.0,,failed
P001,B15-U008,B355-S006,2026-03-15,50000.0,PROMO10,success
P002,B1-U017,S003,2026-08-15,150000.0,,success
P003,B8-U013,S002,2026-08-15,150000.0,NEWUSER,success
P004,B9-U011,B190-S003,2026-01-15,50000.0,,failed
P005,B1-U002,B21-S002,2026-02-20,150000.0,SAVE20,success
P006,B6-U004,B123-S001,2026-01-12,50000.0,,success
P007,B13-U007,B266-S002,2026-07-20,150000.0,PROMO5,success
P008,B12-U015,B254-S002,2026-09-15,50000.0,,failed
P009,B18-U010,B369-S001,2026-02-25,150000.0,WELCOME,success
P010,B19-U001,B380-S001,2026-01-20,50000.0,,success
B308-P001,B15-U009,B89-S002,2026-05-15,50000.0,,success
B308-P002,B15-U009,B161-S002,2026-05-13,150000.0,PROMO10,success
B308-P003,B15-U009,B146-S002,2026-02-10,50000.0,,failed
B308-P004,B15-U009,S001,2026-01-15,50000.0,,success
B308-P005,B15-U009,B294-S002,2026-03-20,50000.0,PROMO20,success
P001,B15-U010,B278-S001,2026-01-20,50000.0,,success
P002,B15-U010,B278-S001,2026-02-20,50000.0,PROMO10,success
P003,B13-U019,B278-S001,2026-03-20,50000.0,,success
P004,B17-U012,S002,2026-02-08,150000.0,,failed
P005,B19-U010,S002,2026-04-08,150000.0,PROMO20,success
B310-P001,B15-U011,S004,2026-01-10,150000.0,,success
B310-P002,B15-U011,S004,2026-02-10,150000.0,PROMO20,success
P003,B15-U011,S004,2026-03-12,150000.0,,failed
P001,B15-U012,B222-S001,2026-01-20,145000.0,WELCOME-10,success
P002,B2-U016,S002,2026-03-02,50000.0,,success
P003,B5-U015,B114-S001,2026-01-15,45000.0,SPRING20,success
P004,B18-U020,B379-S004,2026-08-20,120000.0,,success
P005,B11-U003,B222-S001,2026-02-10,150000.0,NEWUSER,failed
P006,B13-U006,S003,2026-03-05,50000.0,,success
P007,B12-U018,S002,2026-01-28,50000.0,DISC15,success
P008,B0-U014,B13-S002,2026-05-05,50000.0,,success
P009,B13-U019,B278-S002,2026-02-25,150000.0,SUMMER30,success
P010,B15-U001,B300-S001,2026-06-15,50000.0,,success
P001,B15-U013,S003,2026-03-15,50000.0,,success
P002,B15-U013,S003,2026-04-15,50000.0,PROMO10,success
P003,B12-U017,B256-S002,2026-02-20,150000.0,,success
P004,B11-U018,S003,2026-03-20,50000.0,,failed
P005,B6-U020,B139-S001,2026-01-15,50000.0,SAVE20,success
P006,B19-U006,B385-S003,2026-04-15,150000.0,,failed
P007,B2-U006,B45-S003,2026-03-15,50000.0,PROMO5,success
P008,B14-U015,B294-S002,2026-02-01,50000.0,,success
P009,B18-U019,S002,2026-01-28,50000.0,,failed
P010,B9-U001,S002,2026-02-20,150000.0,NEWYEAR,success
P001,B15-U014,S001,2026-01-15,150000.0,,success
P002,B9-U010,S001,2026-01-07,150000.0,PROMO15,success
P003,B15-U014,S001,2026-02-15,150000.0,,success
P004,B2-U008,S003,2026-06-20,150000.0,PROMO20,failed
P005,B13-U017,S002,2026-03-25,150000.0,,success
P001,B15-U015,B149-S001,2026-01-04,50000.0,,success
P002,B15-U015,B149-S001,2026-02-04,50000.0,SAVE20,success
P003,B15-U015,B149-S001,2026-03-04,50000.0,,success
P004,B7-U010,S003,2026-10-13,50000.0,,success
P005,B14-U002,S002,2026-02-12,150000.0,,failed
P006,B8-U017,S002,2026-01-25,150000.0,WELCOME,success
P007,B3-U019,B78-S001,2026-01-10,150000.0,,success
P008,B7-U005,B144-S001,2026-01-10,150000.0,,failed
B315-P001,B15-U016,S001,2026-01-12,50000.0,,success
B315-P002,B15-U016,S001,2026-02-11,50000.0,PROMO10,success
B315-P003,B15-U016,S001,2026-03-12,50000.0,,failed
B315-P004,B15-U016,S005,2026-04-01,150000.0,,success
B315-P005,B1-U017,S005,2026-04-15,150000.0,NEWYEAR,success
B315-P006,B1-U017,S005,2026-05-15,150000.0,,success
B315-P007,B9-U001,S001,2026-01-12,50000.0,,success
B315-P008,B9-U001,S001,2026-02-11,50000.0,,success
B315-P009,B9-U001,S001,2026-03-12,50000.0,,failed
B315-P010,B9-U001,S002,2026-06-29,50000.0,,success
P001,B15-U017,S002,2026-07-20,150000.0,,success
P002,B15-U017,S002,2026-08-20,150000.0,PROMO30,success
P003,B14-U002,S002,2026-03-12,150000.0,,failed
P004,B2-U002,S002,2026-08-03,150000.0,,success
P005,B11-U001,S001,2026-02-15,150000.0,DISC10,success
P001,B15-U018,S002,2026-07-01,150000.0,,success
P002,B15-U018,S002,2026-08-01,150000.0,PROMO20,success
P003,B9-U004,S001,2026-01-09,50000.0,,success
P004,B11-U010,S002,2026-02-01,150000.0,,failed
P005,B19-U017,S002,2026-06-20,150000.0,WELCOME,success
P006,B12-U016,B255-S001,2026-01-10,50000.0,,success
P007,B11-U006,B225-S001,2026-01-11,50000.0,NEWYEAR,success
P008,B19-U003,S002,2026-02-15,50000.0,,failed
P001,B15-U019,S002,2026-05-11,150000.0,PROMO10,success
P002,B15-U019,S002,2026-06-11,150000.0,,success
P003,B15-U019,S003,2026-02-28,50000.0,,failed
P004,B15-U019,B190-S002,2026-07-01,150000.0,PROMO20,success
P005,B15-U019,B190-S002,2026-08-01,150000.0,,success
P001,B15-U020,B235-S001,2026-01-04,150000.0,PROMO10,success
P002,B11-U016,B235-S001,2026-02-04,150000.0,,success
P003,B11-U008,S001,2026-02-09,50000.0,DISC30,success
P004,B5-U020,S001,2026-01-25,150000.0,,failed
P005,B7-U017,S001,2026-01-31,50000.0,PROMO5,success
P006,B17-U013,B352-S002,2026-04-01,50000.0,,success
P007,B19-U003,S002,2026-03-15,50000.0,PROMO15,success
P008,B15-U012,S001,2026-01-10,50000.0,,success
P009,B15-U006,S003,2026-05-01,50000.0,,failed
P010,B8-U011,B170-S002,2026-02-04,150000.0,PROMO20,success
P011,B15-U005,B304-S001,2026-01-10,150000.0,,success
P001,B16-U001,S001,2026-01-02,50000.0,,success
P002,B16-U001,S001,2026-02-02,50000.0,PROMO10,success
P003,B16-U001,S001,2026-03-02,50000.0,,failed
P004,B16-U001,S001,2026-04-02,50000.0,,success
P005,B0-U017,S002,2026-02-15,150000.0,,success
P006,U003,S002,2026-02-28,150000.0,PROMO5,failed
P007,U003,S002,2026-03-28,150000.0,,success
P008,B2-U001,S003,2026-03-01,150000.0,,success
P009,B2-U001,S003,2026-04-01,150000.0,PROMO25,success
P010,B0-U014,B13-S001,2026-01-04,150000.0,,success
P011,B0-U014,B13-S001,2026-02-04,150000.0,,success
P012,B14-U011,B290-S002,2026-02-15,50000.0,,success
B321-P001,B16-U002,B170-S001,2026-01-04,50000.0,,success
B321-P002,B16-U002,B170-S001,2026-02-04,50000.0,PROMO10,success
B321-P003,B16-U002,B170-S001,2026-03-04,50000.0,,failed
B321-P004,B11-U012,B231-S001,2026-01-18,50000.0,,success
B321-P005,B9-U015,B193-S003,2026-01-25,150000.0,PROMO20,success
B321-P006,B7-U014,B149-S001,2026-01-15,50000.0,,success
B321-P007,B8-U014,S001,2026-01-12,150000.0,,failed
B321-P008,B8-U002,B161-S002,2026-04-20,150000.0,PROMO5,success
B321-P009,B0-U014,B13-S002,2026-05-15,50000.0,,success
B321-P010,B18-U011,B370-S002,2026-03-25,150000.0,,success
B321-P011,B7-U010,B149-S001,2026-01-04,50000.0,,success
P001,B16-U003,B286-S001,2026-01-15,150000.0,,success
P002,B16-U003,B286-S001,2026-02-15,150000.0,SAVE20,success
P003,B16-U003,B286-S001,2026-03-15,150000.0,,failed
P004,B16-U003,B286-S001,2026-04-15,150000.0,,success
P005,B16-U003,B286-S001,2026-05-15,150000.0,,success
P001,B16-U004,B317-S001,2026-01-02,50000.0,,success
P002,B16-U004,B317-S001,2026-02-02,50000.0,WELCOME10,success
P003,B16-U004,B317-S001,2026-03-02,50000.0,,success
P004,B16-U004,B317-S001,2026-04-02,50000.0,,failed
B324-P001,B16-U005,B353-S001,2026-01-02,50000.0,,success
B324-P002,B16-U005,B353-S001,2026-02-01,50000.0,PROMO10,success
B324-P003,B16-U005,B353-S001,2026-03-01,50000.0,,failed
B324-P004,B16-U005,B353-S001,2026-04-01,0.0,WELCOME,failed
B324-P005,B19-U012,S001,2026-01-13,50000.0,,success
B324-P006,B19-U012,S001,2026-02-13,50000.0,,success
B324-P007,B19-U012,S001,2026-03-13,50000.0,SPRING,success
B324-P008,B1-U002,B21-S003,2026-03-01,50000.0,,success
B324-P009,B1-U002,B21-S003,2026-04-01,50000.0,DISCOUNT15,failed
B324-P010,B1-U002,B21-S003,2026-05-01,50000.0,,success
P001,B16-U006,B67-S002,2026-03-05,150000.0,,success
P002,B16-U006,B335-S001,2026-02-01,50000.0,SUMMER20,success
P003,B16-U006,B335-S001,2026-03-01,50000.0,,success
P004,B16-U006,B335-S001,2026-04-01,50000.0,,success
P005,B16-U006,B335-S001,2026-05-01,50000.0,NEWYEAR,success
P006,B16-U006,B335-S001,2026-06-01,50000.0,,success
P001,B16-U007,S003,2026-01-15,75000.0,,success
P002,B16-U007,S003,2026-02-15,75000.0,PROMO20,success
P003,B16-U007,S003,2026-03-15,75000.0,,success
P004,B16-U007,S003,2026-04-15,75000.0,,failed
P005,B4-U004,S001,2026-01-12,150000.0,,success
P006,B4-U004,S001,2026-02-12,150000.0,DISC10,success
P007,B4-U004,S001,2026-03-12,150000.0,,failed
P008,B5-U020,S001,2026-01-10,150000.0,,success
P009,B5-U020,S001,2026-02-10,150000.0,,success
P010,B11-U018,B236-S003,2026-01-25,150000.0,WELCOME,success
P011,B11-U018,B236-S003,2026-02-25,150000.0,,success
P012,B13-U016,B275-S002,2026-02-12,50000.0,,success
P013,B13-U016,B275-S002,2026-03-12,50000.0,PROMO5,failed
P014,B13-U009,B268-S001,2026-01-08,50000.0,,success
P015,B13-U009,B268-S001,2026-02-08,50000.0,,success
P001,B16-U008,B131-S001,2026-01-05,150000.0,,success
P002,B16-U008,B131-S001,2026-02-05,150000.0,DISC30,success
P003,B16-U008,B131-S001,2026-03-05,150000.0,,success
P004,B16-U008,B203-S005,2026-04-05,150000.0,,failed
B328-P001,B16-U009,B100-S001,2026-01-15,50000.0,,success
B328-P002,B16-U009,B100-S001,2026-02-15,50000.0,SAVE20,success
B328-P003,B16-U009,B100-S001,2026-03-15,50000.0,,success
B328-P004,B16-U009,B100-S001,2026-04-15,50000.0,,success
B328-P005,B16-U009,B100-S001,2026-05-15,50000.0,DISC10,success
B328-P006,B16-U009,B100-S001,2026-06-15,50000.0,,failed
B328-P007,B16-U009,B100-S001,2026-07-15,50000.0,,success
B328-P008,B16-U009,B100-S001,2026-08-15,50000.0,,success
B329-P001,B16-U010,B365-S002,2026-04-11,150000.0,,success
B329-P002,B16-U010,B365-S002,2026-05-11,150000.0,WINTER15,success
B329-P003,B16-U010,B365-S002,2026-06-11,150000.0,,failed
B329-P004,B16-U010,B365-S002,2026-07-11,150000.0,,success
B329-P005,B16-U010,B365-S002,2026-08-11,150000.0,SAVE20,success
B329-P006,B16-U010,B365-S002,2026-09-11,150000.0,,success
P001,B16-U011,S001,2026-01-02,150000.0,,success
P002,B16-U011,S001,2026-02-02,150000.0,PROMO20,success
P003,B16-U011,S001,2026-03-02,150000.0,,success
P004,B11-U002,B221-S001,2026-01-04,50000.0,,success
P005,B11-U002,B221-S001,2026-02-04,50000.0,,success
P006,B11-U002,B221-S001,2026-03-04,50000.0,WELCOME,success
P007,B11-U002,B221-S001,2026-04-04,50000.0,,failed
P008,B7-U017,S001,2026-01-15,50000.0,,success
P009,B7-U017,S001,2026-02-15,50000.0,DISC10,success
P010,B7-U017,S001,2026-03-15,50000.0,,success
P001,B16-U012,S003,2026-08-01,50000.0,,success
P002,B14-U011,B290-S001,2026-01-04,150000.0,PROMO30,success
P003,B14-U011,B290-S002,2026-02-01,50000.0,,failed
P004,B16-U007,B326-S001,2026-01-04,50000.0,,success
P005,B18-U005,B364-S002,2026-02-15,50000.0,PROMO10,success
P006,B13-U013,B272-S002,2026-07-16,150000.0,,success
P007,B3-U015,B74-S002,2026-04-07,50000.0,,success
P008,B14-U016,B295-S002,2026-02-02,150000.0,PROMO5,success
P009,B0-U018,B17-S002,2026-07-03,50000.0,,success
P001,B16-U013,B102-S001,2026-01-20,50000.0,,success
P002,B16-U013,B102-S001,2026-02-20,50000.0,WELCOME30,success
P003,B16-U013,B102-S001,2026-03-20,50000.0,,success
P004,B13-U011,B270-S001,2026-02-15,50000.0,,failed
P005,B1-U016,S001,2026-02-01,50000.0,,success
P006,B1-U016,S001,2026-03-01,50000.0,SPRING10,success
P007,B8-U013,S003,2026-02-02,50000.0,,failed
P008,B2-U019,B57-S004,2026-04-24,150000.0,,success
P009,B3-U007,B66-S002,2026-01-25,50000.0,,failed
P010,B1-U014,S005,2026-05-10,150000.0,VIP50,success
P011,B19-U007,B386-S002,2026-03-01,150000.0,,failed
P012,B18-U019,S001,2026-01-02,150000.0,,success
P013,B9-U017,B196-S002,2026-02-15,150000.0,NEWUSER,success
P001,B16-U014,B163-S001,2026-01-15,50000.0,,success
P002,B16-U014,B163-S001,2026-02-15,50000.0,PROMO10,success
P003,B16-U014,B163-S001,2026-03-15,50000.0,,success
P004,B16-U014,B163-S001,2026-04-15,50000.0,PROMO15,failed
P005,B16-U014,B163-S001,2026-05-15,50000.0,,success
P001,B16-U015,B374-S001,2026-01-15,50000.0,,success
P002,B16-U015,S001,2026-02-15,150000.0,PROMO10,success
P003,B16-U015,B235-S001,2026-03-15,150000.0,,success
P004,B4-U008,S003,2026-05-01,150000.0,,failed
P005,B1-U007,B26-S001,2026-01-20,150000.0,WELCOME,success
P006,B11-U016,B235-S001,2026-01-25,150000.0,,success
P007,B11-U001,S001,2026-01-16,50000.0,,success
P008,B9-U018,B197-S001,2026-02-12,150000.0,SPRING,success
P009,B12-U019,S003,2026-03-05,50000.0,,failed
P010,B11-U016,B374-S001,2026-01-30,50000.0,,success
P001,B16-U016,B268-S001,2026-01-04,50000.0,,success
P002,B16-U016,B268-S001,2026-02-04,50000.0,PROMO10,success
P003,B12-U015,B254-S003,2026-03-05,15000.0,,success
P004,B16-U014,B333-S001,2026-01-02,50000.0,,success
P005,B10-U012,S001,2026-01-15,50000.0,,failed
P006,B3-U018,S001,2026-01-09,150000.0,PROMO25,success
P007,B1-U008,B27-S002,2026-02-06,150000.0,,success
P008,B3-U012,B71-S002,2026-02-12,150000.0,PROMO50,success
P009,B17-U019,S002,2026-07-11,50000.0,,success
P010,B13-U008,B267-S001,2026-01-13,150000.0,PROMO15,success
P011,B3-U010,S001,2026-01-25,150000.0,,success
B336-P001,B16-U017,B153-S002,2026-01-25,50000.0,,success
B336-P002,B16-U017,B153-S002,2026-02-25,50000.0,PROMO20,success
B336-P003,B16-U017,B153-S002,2026-03-25,50000.0,,failed
B336-P004,B16-U017,B153-S002,2026-04-25,50000.0,,success
B336-P005,B16-U017,B153-S002,2026-05-25,50000.0,,success
P001,B16-U018,S005,2026-04-01,75000.0,,success
P002,B16-U018,S005,2026-05-01,75000.0,PROMO15,success
P003,B16-U018,S005,2026-06-01,112500.0,,failed
P004,B4-U015,B94-S002,2026-04-15,150000.0,,success
P005,B4-U015,B94-S002,2026-05-15,150000.0,PROMO20,success
P006,B4-U015,B94-S002,2026-06-15,150000.0,,failed
P007,B8-U004,B163-S002,2026-04-20,150000.0,,success
P008,B8-U004,B163-S002,2026-05-20,150000.0,PROMO10,success
P009,B11-U019,B238-S001,2026-01-15,50000.0,,success
P010,B11-U019,B238-S001,2026-02-15,50000.0,,failed
P011,B11-U019,B238-S001,2026-03-15,50000.0,PROMO5,success
B338-P001,B16-U019,B192-S004,2026-02-01,150000.0,,success
B338-P002,B16-U019,B192-S004,2026-02-02,150000.0,PROMO20,success
B338-P003,B16-U019,B192-S004,2026-03-01,150000.0,,success
B338-P004,B16-U019,B192-S004,2026-04-01,150000.0,,failed
B338-P005,B16-U019,S001,2026-01-25,50000.0,,success
P001,B16-U020,S001,2025-12-26,150000.0,,success
P002,B16-U020,S001,2026-01-26,150000.0,PROMO10,success
P003,B11-U004,S002,2026-02-15,50000.0,,success
P004,B2-U016,S002,2026-04-01,50000.0,,failed
P005,B14-U016,B295-S001,2026-01-01,50000.0,NEWUSER,success
P006,B14-U016,B295-S002,2026-02-02,150000.0,,success
P007,B1-U015,S003,2026-02-01,150000.0,,success
P008,B5-U004,S004,2026-01-15,50000.0,,failed
P001,B17-U001,S001,2026-01-12,50000.0,,success
P002,B18-U002,S001,2026-02-12,50000.0,PROMO10,success
P003,B4-U017,S002,2026-06-11,150000.0,,success
P004,B13-U001,B260-S002,2026-02-07,150000.0,,failed
P005,B5-U002,B101-S001,2026-01-12,150000.0,PROMO5,success
P006,B8-U015,B174-S001,2026-01-01,50000.0,,success
P001,B17-U002,S001,2026-02-07,50000.0,,success
P002,B17-U012,S002,2026-02-08,150000.0,PROMO20,success
P003,B4-U005,S003,2025-12-01,50000.0,,failed
P004,B0-U014,B13-S001,2026-01-04,150000.0,,success
P005,B9-U005,S003,2025-12-31,150000.0,PROMO10,success
P006,B12-U009,S002,2026-02-15,50000.0,,success
P007,B4-U012,B91-S002,2025-12-28,50000.0,,failed
P008,B10-U008,B207-S001,2026-01-04,50000.0,PROMO5,success
P009,B14-U013,S002,2025-07-20,50000.0,,success
P010,B9-U005,S003,2027-01-02,150000.0,,success
P011,B8-U002,B161-S001,2026-01-12,50000.0,,success
P012,B9-U005,S003,2025-12-02,150000.0,PROMO15,success
P013,B0-U014,B13-S001,2026-01-10,150000.0,,success
P014,B17-U002,S001,2026-02-05,50000.0,,success
P001,B17-U003,B174-S001,2026-01-15,50000.0,,success
P002,B17-U003,S002,2026-02-15,150000.0,SAVE10,success
P003,B1-U011,B30-S001,2026-01-10,150000.0,,success
P004,B3-U002,S002,2026-02-07,150000.0,,success
P005,B2-U003,B42-S002,2026-03-01,50000.0,,failed
P006,B4-U007,B86-S002,2026-02-03,150000.0,WELCOME,success
P007,B6-U002,B121-S001,2026-01-11,50000.0,,success
P001,B17-U004,S001,2026-01-15,50000.0,,success
P002,B10-U009,S002,2026-02-01,150000.0,PROMO10,success
P003,B7-U005,B144-S003,2026-03-05,150000.0,,success
P004,B16-U014,B333-S001,2026-04-02,50000.0,PROMO5,failed
P005,B9-U009,S002,2026-07-02,150000.0,,success
P006,B45-U003,S006,2026-02-15,50000.0,PROMO20,success
P007,B16-U017,B336-S003,2026-01-22,150000.0,,success
P008,B0-U020,S009,2026-11-10,1500000.0,PROMO30,failed
P009,B9-U006,S002,2026-02-20,150000.0,,success
P010,B6-U015,S003,2026-03-10,50000.0,PROMO15,success
P001,B17-U005,B99-S001,2026-02-12,150000.0,SPRING15,success
P002,B0-U019,B4-U008,2026-12-01,50000.0,,success
P003,B4-U020,B99-S001,2026-03-15,150000.0,WELCOME,success
P004,B17-U005,B343-S003,2026-08-10,150000.0,,failed
P005,B18-U007,B366-S003,2026-06-01,50000.0,,success
P006,B9-U015,B194-S003,2026-07-01,50000.0,LOYAL20,success
P007,B4-U008,S004,2026-01-20,50000.0,,success
P008,B1-U020,S001,2026-11-26,150000.0,,success
P009,B5-U006,S002,2026-12-01,50000.0,NEWUSER,failed
P010,B18-U020,B379-S003,2026-04-15,50000.0,,success
P001,B17-U006,S002,2026-03-01,150000.0,PROMO10,success
P002,B17-U006,S002,2026-04-01,150000.0,,success
P003,B3-U019,B269-S002,2026-02-01,50000.0,,success
P004,B3-U019,B269-S002,2026-03-01,50000.0,PROMO5,failed
P005,B1-U011,B30-S001,2026-02-01,150000.0,,success
P006,B8-U012,B171-S002,2026-02-05,50000.0,PROMO15,success
P007,B11-U018,S004,2026-04-01,150000.0,,success
P008,B1-U008,B27-S003,2026-08-01,50000.0,PROMO20,success
P009,B5-U007,B106-S001,2026-02-07,50000.0,,success
P010,B5-U012,B111-S002,2026-07-03,50000.0,,success
P011,B15-U011,S001,2026-01-15,150000.0,,success
P012,B2-U013,S003,2026-04-01,50000.0,PROMO5,success
P001,B17-U007,S003,2026-02-15,50000.0,,success
P002,B17-U007,S003,2026-03-15,50000.0,PROMO10,success
P003,B17-U007,S003,2026-04-15,50000.0,,success
P004,B2-U004,B43-S001,2026-01-06,50000.0,,success
P005,B2-U004,B43-S001,2026-02-06,50000.0,PROMO5,failed
P006,B7-U006,S001,2026-01-15,50000.0,,success
P007,B7-U006,S001,2026-02-15,50000.0,PROMO20,success
P008,B19-U009,B388-S001,2026-01-04,50000.0,,success
P009,B10-U001,B200-S002,2026-07-13,150000.0,,success
P010,B12-U020,B259-S001,2026-01-13,150000.0,PROMO15,success
P001,B17-U008,S001,2026-01-15,50000.0,,success
P002,B19-U014,S001,2026-02-15,50000.0,PROMO10,success
P003,B19-U014,S001,2026-03-15,50000.0,,success
P004,B4-U004,S001,2026-04-12,100000.0,,failed
P005,B16-U015,S001,2026-05-01,75000.0,PROMO15,success
P006,B14-U014,S001,2026-06-02,50000.0,,success
P007,B6-U012,B131-S002,2026-01-10,50000.0,,success
P008,B1-U010,S002,2026-03-01,150000.0,PROMO20,success
P009,B19-U016,B395-S003,2026-07-01,150000.0,,success
P010,B0-U007,S002,2026-04-20,150000.0,PROMO5,failed
P001,B17-U009,S001,2026-01-15,150000.0,,success
P002,B17-U009,S001,2026-02-15,150000.0,PROMO20,success
P003,B8-U010,S002,2026-02-25,50000.0,,failed
P004,B5-U015,B114-S001,2026-01-16,50000.0,,success
P005,B3-U017,B76-S001,2026-01-20,50000.0,SAVE10,success
P006,B4-U009,S003,2026-02-01,50000.0,,failed
P007,B3-U015,B74-S002,2026-04-08,50000.0,,success
P008,B18-U005,B364-S002,2026-02-20,50000.0,WELCOME,success
P009,B9-U010,S002,2026-01-25,50000.0,,failed
P010,B5-U002,B101-S001,2026-01-20,150000.0,PROMO30,success
P011,B3-U018,S002,2026-07-15,50000.0,,success
P001,B17-U010,B43-S003,2026-02-01,50000.0,,success
P002,B17-U010,B43-S003,2026-03-01,50000.0,PROMO15,success
P003,B17-U010,B43-S003,2026-04-01,50000.0,,success
P004,B17-U010,B43-S003,2026-05-01,50000.0,,success
P005,B17-U010,B43-S003,2026-06-01,50000.0,,success
P001,B17-U011,S001,2026-01-02,50000.0,,success
P002,B17-U011,S001,2026-02-02,50000.0,PROMO10,success
P003,B17-U011,S001,2026-03-02,50000.0,,success
P004,B18-U002,S002,2026-04-10,150000.0,,failed
P005,B16-U009,S001,2026-01-03,50000.0,PROMO05,success
P006,B16-U008,S001,2026-01-18,150000.0,,success
P007,B6-U020,B139-S001,2026-01-05,50000.0,,success
P008,B23-U002,S004,2026-01-25,50000.0,PROMO20,success
P009,B11-U016,B235-S001,2026-01-15,150000.0,,success
P010,B9-U017,B196-S002,2026-02-20,150000.0,PROMO15,success
P011,B2-U018,B57-S002,2026-07-22,150000.0,,success
P001,B17-U012,B171-S001,2026-01-15,25000.0,WELCOME10,success
P002,B17-U012,B171-S001,2026-02-15,25000.0,,success
P003,B8-U004,B163-S002,2026-04-20,15000.0,SPRING20,success
P004,B12-U002,S002,2026-02-20,15000.0,,failed
P005,B15-U021,B319-S003,2026-02-28,15000.0,LOYALTY5,success
P006,B9-U007,B186-S002,2026-08-05,5000.0,,success
P001,B17-U013,S001,2026-01-20,150000.0,,success
P002,B17-U013,S001,2026-02-20,150000.0,PROMO20,success
P003,B17-U013,S001,2026-03-20,150000.0,,failed
P004,B15-U011,S002,2026-04-10,50000.0,,success
P005,B15-U011,S002,2026-05-10,50000.0,PROMO10,success
P006,B16-U008,S001,2026-01-15,150000.0,,success
